1,711132
2,845
3,31730
4,3792
5,3945
6,64689
7,1683
8,22542
9,3774
10,4589
11,67133
12,1962
13,15908
14,2298
15,5007
16,20563
17,2239
18,9734
19,2725
20,4020
21,22625
22,2047
23,6439
24,1872
25,3251
26,13202
27,1922
28,4762
29,1942
30,2619
31,11177
32,1622
33,3581
34,1553
35,2119
36,7852
37,1419
38,2924
39,1530
40,1780
41,6581
42,1247
43,2489
44,1258
45,1528
46,4948
47,1193
48,2104
49,1220
50,1369
51,4514
52,965
53,1788
54,1077
55,1192
56,3501
57,904
58,1525
59,990
60,1056
61,3367
62,800
63,1405
64,822
65,946
66,2641
67,745
68,1314
69,855
70,890
71,2669
72,683
73,1163
74,769
75,797
76,1910
77,660
78,913
79,728
80,747
81,2085
82,608
83,888
84,638
85,665
86,1688
87,520
88,831
89,613
90,617
91,1709
92,518
93,796
94,530
95,613
96,1291
97,460
98,695
99,521
100,504
101,3658
102,435
103,910
104,487
105,558
106,1233
107,487
108,737
109,535
110,526
111,1428
112,412
113,677
114,448
115,448
116,991
117,388
118,616
119,449
120,415
121,1173
122,360
123,567
124,436
125,447
126,949
127,359
128,542
129,397
130,426
131,981
132,327
133,507
134,400
135,429
136,797
137,374
138,472
139,386
140,388
141,765
142,333
143,441
144,334
145,366
146,642
147,309
148,401
149,367
150,328
151,720
152,311
153,429
154,355
155,313
156,572
157,308
158,405
159,317
160,319
161,619
162,282
163,353
164,312
165,295
166,549
167,276
168,327
169,308
170,301
171,546
172,237
173,306
174,319
175,314
176,491
177,249
178,339
179,283
180,254
181,500
182,242
183,298
184,272
185,277
186,450
187,211
188,267
189,254
190,235
191,453
192,201
193,285
194,252
195,250
196,371
197,193
198,252
199,210
200,114
201,247
202,121
203,133
204,140
205,106
206,237
207,88
208,126
209,130
210,104
211,214
212,111
213,123
214,103
215,109
216,181
217,107
218,118
219,97
220,127
221,203
222,104
223,116
224,104
225,105
226,173
227,72
228,98
229,105
230,105
231,189
232,85
233,136
234,90
235,93
236,194
237,88
238,102
239,90
240,89
241,165
242,86
243,98
244,92
245,94
246,168
247,72
248,89
249,90
250,84
251,169
252,71
253,84
254,84
255,63
256,130
257,77
258,80
259,88
260,75
261,151
262,71
263,78
264,86
265,84
266,130
267,72
268,81
269,79
270,84
271,120
272,56
273,63
274,76
275,75
276,126
277,78
278,76
279,90
280,81
281,134
282,62
283,87
284,56
285,69
286,117
287,76
288,64
289,75
290,58
291,134
292,68
293,64
294,63
295,62
296,115
297,57
298,74
299,88
300,191
301,252
302,182
303,175
304,174
305,181
306,256
307,154
308,173
309,173
310,165
311,236
312,148
313,183
314,179
315,178
316,222
317,164
318,156
319,187
320,148
321,210
322,145
323,183
324,166
325,174
326,220
327,144
328,162
329,154
330,142
331,219
332,140
333,159
334,159
335,158
336,183
337,114
338,153
339,153
340,150
341,196
342,120
343,143
344,194
345,132
346,167
347,148
348,159
349,146
350,124
351,212
352,146
353,130
354,149
355,143
356,194
357,137
358,138
359,144
360,149
361,200
362,142
363,127
364,131
365,118
366,155
367,140
368,121
369,128
370,129
371,142
372,124
373,125
374,139
375,130
376,169
377,114
378,142
379,130
380,120
381,161
382,117
383,129
384,127
385,113
386,155
387,107
388,127
389,123
390,125
391,203
392,120
393,137
394,98
395,122
396,143
397,84
398,103
399,117
400,103
401,142
402,89
403,110
404,104
405,114
406,137
407,108
408,110
409,105
410,91
411,148
412,92
413,106
414,98
415,127
416,153
417,118
418,102
419,114
420,113
421,133
422,112
423,101
424,90
425,114
426,129
427,99
428,100
429,109
430,109
431,128
432,91
433,86
434,97
435,100
436,120
437,98
438,98
439,98
440,84
441,145
442,84
443,106
444,83
445,87
446,122
447,110
448,101
449,91
450,92
451,109
452,101
453,85
454,91
455,90
456,99
457,86
458,91
459,85
460,78
461,126
462,72
463,95
464,85
465,115
466,107
467,86
468,104
469,91
470,75
471,125
472,88
473,93
474,88
475,87
476,97
477,79
478,90
479,87
480,63
481,92
482,77
483,92
484,82
485,98
486,107
487,91
488,81
489,80
490,81
491,131
492,79
493,80
494,91
495,65
496,120
497,82
498,77
499,68
500,66
501,96
502,66
503,84
504,62
505,77
506,93
507,80
508,77
509,74
510,81
511,93
512,67
513,63
514,66
515,89
516,115
517,66
518,57
519,77
520,76
521,89
522,65
523,75
524,61
525,73
526,109
527,71
528,69
529,74
530,63
531,85
532,73
533,77
534,82
535,65
536,91
537,68
538,75
539,71
540,72
541,73
542,61
543,68
544,66
545,77
546,98
547,50
548,59
549,83
550,67
551,98
552,80
553,69
554,71
555,72
556,78
557,58
558,67
559,75
560,67
561,103
562,58
563,60
564,59
565,64
566,79
567,64
568,54
569,71
570,62
571,85
572,81
573,59
574,55
575,67
576,71
577,59
578,60
579,71
580,70
581,88
582,63
583,67
584,58
585,69
586,71
587,54
588,68
589,61
590,67
591,79
592,70
593,61
594,59
595,67
596,71
597,57
598,54
599,52
600,60
601,69
602,51
603,53
604,74
605,52
606,61
607,66
608,67
609,59
610,70
611,69
612,60
613,57
614,56
615,61
616,69
617,54
618,63
619,57
620,54
621,61
622,56
623,54
624,54
625,58
626,60
627,54
628,59
629,56
630,66
631,66
632,52
633,53
634,54
635,48
636,75
637,48
638,67
639,57
640,52
641,69
642,49
643,59
644,57
645,56
646,66
647,37
648,52
649,46
650,61
651,68
652,59
653,64
654,41
655,58
656,76
657,39
658,52
659,45
660,51
661,62
662,48
663,60
664,55
665,43
666,64
667,48
668,48
669,51
670,59
671,60
672,53
673,36
674,40
675,32
676,59
677,42
678,49
679,40
680,70
681,59
682,46
683,45
684,37
685,44
686,58
687,39
688,49
689,46
690,39
691,67
692,48
693,44
694,43
695,41
696,58
697,34
698,41
699,51
700,45
701,51
702,43
703,48
704,48
705,47
706,48
707,41
708,45
709,39
710,37
711,51
712,42
713,45
714,43
715,54
716,52
717,47
718,49
719,40
720,46
721,48
722,49
723,50
724,50
725,50
726,52
727,48
728,43
729,45
730,45
731,58
732,50
733,48
734,41
735,47
736,50
737,29
738,33
739,44
740,39
741,57
742,44
743,25
744,36
745,45
746,51
747,47
748,46
749,47
750,28
751,44
752,39
753,38
754,46
755,31
756,47
757,43
758,45
759,37
760,36
761,32
762,32
763,41
764,45
765,43
766,28
767,40
768,43
769,42
770,32
771,47
772,43
773,47
774,44
775,46
776,41
777,28
778,42
779,53
780,43
781,47
782,36
783,42
784,41
785,39
786,42
787,28
788,44
789,35
790,31
791,39
792,34
793,39
794,31
795,32
796,47
797,32
798,26
799,38
800,38
801,56
802,34
803,41
804,35
805,26
806,44
807,32
808,27
809,36
810,36
811,40
812,30
813,31
814,35
815,35
816,41
817,32
818,35
819,35
820,41
821,39
822,46
823,35
824,27
825,34
826,39
827,33
828,35
829,17
830,46
831,31
832,35
833,32
834,42
835,31
836,37
837,42
838,22
839,39
840,46
841,34
842,26
843,27
844,40
845,27
846,35
847,39
848,28
849,30
850,46
851,39
852,24
853,41
854,32
855,24
856,41
857,21
858,39
859,30
860,33
861,29
862,27
863,30
864,27
865,31
866,32
867,30
868,27
869,27
870,30
871,31
872,41
873,34
874,27
875,24
876,30
877,24
878,30
879,30
880,31
881,34
882,38
883,27
884,36
885,25
886,39
887,39
888,28
889,30
890,40
891,27
892,32
893,37
894,37
895,30
896,40
897,29
898,18
899,31
900,34
901,31
902,21
903,26
904,32
905,23
906,38
907,33
908,33
909,35
910,26
911,36
912,32
913,21
914,31
915,18
916,38
917,27
918,23
919,28
920,34
921,34
922,30
923,30
924,29
925,30
926,35
927,28
928,19
929,20
930,28
931,26
932,31
933,15
934,28
935,23
936,32
937,37
938,36
939,28
940,22
941,35
942,30
943,27
944,26
945,23
946,28
947,22
948,28
949,27
950,31
951,24
952,18
953,30
954,37
955,25
956,26
957,32
958,27
959,28
960,22
961,22
962,23
963,27
964,28
965,27
966,28
967,29
968,24
969,25
970,20
971,20
972,18
973,28
974,21
975,32
976,34
977,29
978,18
979,32
980,38
981,25
982,22
983,24
984,27
985,16
986,21
987,24
988,31
989,23
990,21
991,26
992,19
993,20
994,25
995,28
996,21
997,16
998,26
999,20
1000,26
1001,24
1002,25
1003,19
1004,18
1005,26
1006,17
1007,22
1008,19
1009,24
1010,20
1011,27
1012,29
1013,21
1014,20
1015,19
1016,24
1017,20
1018,18
1019,13
1020,28
1021,23
1022,30
1023,28
1024,27
1025,19
1026,26
1027,20
1028,15
1029,32
1030,27
1031,36
1032,20
1033,18
1034,28
1035,21
1036,23
1037,28
1038,29
1039,23
1040,33
1041,26
1042,26
1043,26
1044,20
1045,30
1046,17
1047,30
1048,22
1049,16
1050,16
1051,20
1052,21
1053,25
1054,21
1055,20
1056,26
1057,25
1058,24
1059,22
1060,27
1061,27
1062,24
1063,23
1064,32
1065,23
1066,21
1067,28
1068,25
1069,19
1070,16
1071,28
1072,22
1073,17
1074,24
1075,30
1076,22
1077,24
1078,33
1079,20
1080,17
1081,22
1082,29
1083,14
1084,27
1085,17
1086,30
1087,17
1088,21
1089,21
1090,12
1091,34
1092,21
1093,14
1094,25
1095,23
1096,26
1097,28
1098,13
1099,21
1100,25
1101,22
1102,20
1103,26
1104,25
1105,24
1106,19
1107,24
1108,21
1109,18
1110,18
1111,14
1112,15
1113,19
1114,25
1115,19
1116,18
1117,23
1118,22
1119,15
1120,22
1121,19
1122,16
1123,14
1124,22
1125,27
1126,24
1127,21
1128,19
1129,21
1130,23
1131,20
1132,19
1133,29
1134,15
1135,27
1136,17
1137,15
1138,18
1139,21
1140,34
1141,21
1142,24
1143,8
1144,16
1145,23
1146,17
1147,8
1148,17
1149,18
1150,17
1151,29
1152,16
1153,15
1154,18
1155,27
1156,18
1157,17
1158,21
1159,21
1160,19
1161,14
1162,21
1163,15
1164,11
1165,20
1166,19
1167,22
1168,29
1169,21
1170,14
1171,24
1172,17
1173,13
1174,18
1175,33
1176,26
1177,26
1178,20
1179,18
1180,27
1181,18
1182,24
1183,12
1184,21
1185,12
1186,17
1187,19
1188,20
1189,23
1190,15
1191,26
1192,21
1193,24
1194,16
1195,26
1196,23
1197,13
1198,18
1199,20
1200,18
1201,20
1202,18
1203,21
1204,18
1205,23
1206,13
1207,19
1208,16
1209,19
1210,17
1211,15
1212,14
1213,22
1214,21
1215,23
1216,18
1217,21
1218,19
1219,18
1220,15
1221,14
1222,24
1223,25
1224,22
1225,14
1226,24
1227,16
1228,17
1229,20
1230,19
1231,22
1232,21
1233,10
1234,15
1235,15
1236,11
1237,21
1238,14
1239,27
1240,14
1241,20
1242,19
1243,12
1244,14
1245,13
1246,18
1247,28
1248,17
1249,23
1250,19
1251,17
1252,25
1253,22
1254,18
1255,18
1256,13
1257,17
1258,26
1259,23
1260,21
1261,16
1262,15
1263,17
1264,22
1265,24
1266,28
1267,10
1268,22
1269,19
1270,20
1271,22
1272,18
1273,20
1274,18
1275,14
1276,11
1277,16
1278,15
1279,15
1280,18
1281,22
1282,20
1283,19
1284,24
1285,18
1286,20
1287,18
1288,25
1289,16
1290,15
1291,18
1292,18
1293,19
1294,20
1295,19
1296,21
1297,14
1298,18
1299,19
1300,14
1301,19
1302,11
1303,20
1304,18
1305,16
1306,14
1307,17
1308,15
1309,19
1310,17
1311,17
1312,19
1313,19
1314,15
1315,17
1316,21
1317,14
1318,17
1319,17
1320,19
1321,23
1322,15
1323,19
1324,22
1325,17
1326,18
1327,16
1328,18
1329,17
1330,17
1331,11
1332,19
1333,15
1334,23
1335,18
1336,19
1337,12
1338,21
1339,17
1340,22
1341,17
1342,19
1343,16
1344,14
1345,10
1346,14
1347,15
1348,20
1349,9
1350,14
1351,16
1352,13
1353,20
1354,12
1355,11
1356,9
1357,19
1358,12
1359,11
1360,14
1361,12
1362,16
1363,15
1364,16
1365,18
1366,27
1367,17
1368,14
1369,17
1370,14
1371,20
1372,17
1373,18
1374,15
1375,9
1376,15
1377,18
1378,13
1379,9
1380,12
1381,20
1382,18
1383,13
1384,13
1385,17
1386,8
1387,19
1388,15
1389,24
1390,13
1391,13
1392,16
1393,14
1394,17
1395,21
1396,16
1397,9
1398,13
1399,14
1400,11
1401,12
1402,17
1403,12
1404,12
1405,12
1406,14
1407,20
1408,14
1409,19
1410,13
1411,15
1412,14
1413,15
1414,15
1415,15
1416,19
1417,20
1418,17
1419,10
1420,17
1421,17
1422,18
1423,15
1424,11
1425,18
1426,18
1427,22
1428,25
1429,10
1430,10
1431,27
1432,12
1433,19
1434,17
1435,16
1436,17
1437,12
1438,13
1439,15
1440,12
1441,13
1442,13
1443,12
1444,18
1445,18
1446,22
1447,14
1448,17
1449,14
1450,15
1451,16
1452,16
1453,13
1454,17
1455,10
1456,18
1457,17
1458,15
1459,15
1460,13
1461,10
1462,10
1463,17
1464,16
1465,10
1466,13
1467,21
1468,11
1469,9
1470,19
1471,19
1472,15
1473,9
1474,19
1475,17
1476,13
1477,23
1478,15
1479,18
1480,14
1481,10
1482,15
1483,13
1484,13
1485,15
1486,16
1487,7
1488,12
1489,7
1490,14
1491,13
1492,14
1493,12
1494,12
1495,14
1496,16
1497,14
1498,14
1499,10
1500,16
1501,8
1502,14
1503,11
1504,11
1505,11
1506,12
1507,12
1508,6
1509,10
1510,11
1511,14
1512,6
1513,8
1514,13
1515,15
1516,14
1517,11
1518,5
1519,7
1520,9
1521,9
1522,7
1523,8
1524,11
1525,17
1526,13
1527,11
1528,12
1529,11
1530,11
1531,16
1532,17
1533,17
1534,17
1535,16
1536,16
1537,18
1538,6
1539,17
1540,12
1541,15
1542,15
1543,13
1544,13
1545,18
1546,17
1547,14
1548,9
1549,15
1550,14
1551,11
1552,15
1553,10
1554,13
1555,17
1556,14
1557,13
1558,9
1559,8
1560,16
1561,11
1562,19
1563,9
1564,9
1565,8
1566,12
1567,15
1568,14
1569,12
1570,5
1571,20
1572,12
1573,13
1574,8
1575,10
1576,16
1577,12
1578,8
1579,9
1580,9
1581,8
1582,8
1583,13
1584,20
1585,28
1586,11
1587,7
1588,10
1589,16
1590,14
1591,10
1592,13
1593,11
1594,10
1595,8
1596,22
1597,9
1598,18
1599,14
1600,11
1601,8
1602,8
1603,5
1604,14
1605,12
1606,7
1607,11
1608,7
1609,14
1610,10
1611,13
1612,7
1613,9
1614,10
1615,7
1616,12
1617,13
1618,14
1619,13
1620,9
1621,10
1622,16
1623,10
1624,12
1625,9
1626,8
1627,10
1628,6
1629,8
1630,10
1631,10
1632,13
1633,13
1634,9
1635,12
1636,12
1637,18
1638,8
1639,8
1640,7
1641,13
1642,9
1643,17
1644,15
1645,9
1646,14
1647,12
1648,10
1649,13
1650,20
1651,16
1652,12
1653,12
1654,16
1655,7
1656,11
1657,8
1658,11
1659,13
1660,15
1661,12
1662,11
1663,10
1664,12
1665,6
