0.00
0.00
0.01
0.01
0.00
0.00
0.00
0.00
0.06
0.00
0.02
0.01
0.03
0.00
0.03
0.02
0.00
0.01
0.00
0.01
0.20
0.00
0.00
0.00
0.00
0.59
