0.00
0.00
0.01
0.02
0.02
0.00
0.00
0.00
0.05
0.00
0.02
0.08
0.09
0.00
0.01
0.02
0.00
0.01
0.00
0.01
0.18
0.03
0.00
0.00
0.00
0.29
0.14
