#days_before_first_post
721
0
0
3
15
0
0
0
0
0
235
0
0
3
0
0
24
0
0
2
3
0
0
0
0
0
0
0
83
0
0
0
0
0
0
0
2
0
0
0
0
0
0
7
10
0
0
0
0
0
0
12
0
2
344
0
0
0
42
4
1
1
0
2
0
3
5
0
2
0
0
21
0
0
3
0
230
3
0
4
0
0
2
0
0
0
0
23
5
0
0
12
4
274
0
0
0
0
0
2
2
0
0
0
1
0
0
0
0
0
0
3
1
0
0
0
45
0
39
0
0
0
2
0
0
3
0
0
1
2
0
0
0
2
0
20
137
2
0
0
0
0
4
9
0
19
0
0
0
0
0
8
0
0
2
1
1
2
0
0
0
0
3
0
0
0
0
0
30
0
57
17
1
0
0
20
0
0
25
0
0
0
0
0
0
0
0
0
3
0
1
0
1
0
0
0
0
5
2
0
11
0
0
0
0
22
0
0
1
0
0
-1
0
14
0
33
120
0
0
10
1
1
2
0
0
29
3
1
0
3
1
0
1
0
42
14
0
0
3
32
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
17
36
1
2
1
2
1
0
0
0
0
9
10
42
0
0
0
65
8
0
0
2
5
0
106
21
0
0
20
0
4
0
0
0
7
0
0
0
0
0
0
0
0
159
0
0
0
278
0
0
0
0
0
0
0
0
0
0
0
0
0
20
0
0
81
0
0
0
0
0
0
19
0
17
0
65
0
0
93
10
41
0
0
0
0
0
0
0
0
1
0
102
0
0
0
0
0
0
0
0
16
0
1
0
14
0
0
0
2
2
8
0
13
48
15
0
0
44
0
1
0
0
0
0
0
0
0
0
0
0
0
15
43
0
0
448
1
0
5
0
9
0
0
0
0
0
50
0
0
0
0
0
0
0
0
12
0
0
0
0
0
0
2
0
70
0
0
0
0
41
30
0
0
0
0
377
5
0
1
0
0
0
0
0
0
0
0
0
0
0
0
39
0
0
0
0
0
5
565
0
40
0
0
0
0
0
0
0
14
0
0
0
19
1
0
20
0
60
0
0
447
5
2
1
0
0
12
0
0
188
36
0
7
0
0
68
0
0
32
0
0
0
0
0
0
37
0
0
0
7
0
4
0
0
94
41
0
0
0
17
230
4
13
2
186
11
0
11
0
147
0
0
0
0
0
0
46
1
2
0
39
0
44
0
0
0
0
0
19
0
0
20
5
0
0
0
0
0
6
3
0
18
0
3
0
4
46
0
0
3
4
11
0
38
0
0
0
1
0
0
0
0
0
0
0
4
2
0
0
0
0
17
0
0
0
0
0
0
0
0
0
0
0
0
0
20
1
4
4
19
12
0
0
0
818
0
0
41
0
0
18
0
5
0
0
1
0
11
18
0
0
37
0
0
0
0
0
0
1
0
306
3
16
0
60
0
1
0
14
0
4
-3
0
6
6
0
0
0
0
7
0
52
0
0
100
0
0
3
0
0
1
0
0
67
4
75
0
8
0
16
36
0
3
3
0
0
2
0
1
155
0
0
0
170
0
9
0
0
0
8
0
0
190
2
0
11
0
1
0
35
0
0
3
0
0
22
18
66
25
265
0
0
0
0
10
4
0
0
0
355
0
3
0
0
0
7
0
0
0
24
0
0
0
22
0
10
3
0
0
0
3
43
3
1
0
0
3
14
0
0
0
2
37
20
1
6
0
0
0
3
0
161
0
3
1
3
0
0
0
0
0
0
0
0
0
0
1
0
64
0
0
0
15
7
53
0
1
0
0
0
0
0
0
0
0
0
0
0
468
0
0
14
0
19
5
14
0
0
0
0
14
0
0
0
6
0
0
14
0
0
0
0
26
1
0
0
0
0
0
7
0
0
14
1
0
0
1
40
0
0
0
2
0
0
34
2
0
0
0
0
260
0
1
0
0
0
0
0
0
2
30
1
0
29
157
0
175
0
0
0
2
0
6
0
23
0
118
0
0
19
114
0
1
96
0
20
0
91
7
0
7
0
0
1
0
0
0
0
2
18
1
0
0
22
0
0
15
8
73
0
0
0
0
0
5
1
0
1
0
0
0
29
0
51
0
7
0
0
0
5
0
0
0
0
39
0
0
0
0
0
0
36
0
320
0
0
12
32
0
8
6
0
0
18
0
17
5
25
0
15
14
1
329
0
5
150
0
0
0
0
34
0
0
0
0
0
7
0
0
8
0
6
0
27
0
6
0
0
0
0
0
0
0
0
0
0
6
0
3
8
2
6
0
0
0
0
1
20
4
3
0
0
0
0
0
0
0
3
0
6
0
0
0
-3
1
0
0
0
59
0
3
0
0
0
0
24
