0.000,0.000,0.031,0.030,0.041,0.000,0.000,0.012,0.103,0.000,0.106,0.064,0.081,0.000,0.062,0.106,0.009,0.023,0.000,0.066,0.049,0.004,0.005,0.004,0.000,0.203
0.005,0.000,0.052,0.033,0.035,0.008,0.011,0.011,0.078,0.000,0.082,0.063,0.070,0.000,0.058,0.077,0.011,0.019,0.002,0.052,0.058,0.015,0.013,0.015,0.010,0.100,0.123
0.011,0.000,0.057,0.028,0.031,0.011,0.015,0.009,0.066,0.000,0.070,0.053,0.066,0.000,0.047,0.072,0.008,0.018,0.003,0.046,0.051,0.020,0.019,0.019,0.012,0.071,0.088,0.109
0.016,0.000,0.056,0.027,0.026,0.013,0.015,0.008,0.059,0.000,0.060,0.049,0.057,0.000,0.049,0.059,0.009,0.017,0.005,0.035,0.048,0.021,0.026,0.020,0.014,0.067,0.068,0.073,0.106
0.018,0.000,0.055,0.023,0.024,0.010,0.018,0.010,0.059,0.000,0.052,0.056,0.049,0.000,0.049,0.047,0.009,0.015,0.007,0.031,0.042,0.021,0.027,0.020,0.015,0.055,0.057,0.049,0.074,0.108
0.022,0.000,0.048,0.024,0.024,0.013,0.013,0.008,0.054,0.000,0.051,0.051,0.054,0.000,0.044,0.044,0.007,0.012,0.005,0.026,0.039,0.027,0.024,0.021,0.017,0.043,0.049,0.045,0.054,0.069,0.110
0.024,0.000,0.051,0.023,0.019,0.010,0.013,0.008,0.049,0.000,0.042,0.052,0.043,0.000,0.035,0.039,0.010,0.011,0.006,0.027,0.044,0.027,0.023,0.024,0.012,0.038,0.053,0.044,0.045,0.046,0.063,0.120
0.022,0.000,0.051,0.018,0.018,0.012,0.013,0.006,0.056,0.000,0.039,0.042,0.046,0.000,0.034,0.041,0.005,0.007,0.005,0.030,0.045,0.021,0.022,0.020,0.015,0.040,0.041,0.041,0.047,0.043,0.040,0.062,0.118
0.023,0.000,0.051,0.023,0.019,0.008,0.014,0.009,0.056,0.000,0.035,0.042,0.036,0.000,0.037,0.023,0.008,0.011,0.004,0.021,0.036,0.018,0.021,0.023,0.011,0.041,0.039,0.039,0.038,0.037,0.029,0.048,0.068,0.129
0.031,0.000,0.045,0.022,0.020,0.011,0.012,0.004,0.041,0.000,0.035,0.043,0.029,0.000,0.034,0.033,0.006,0.007,0.005,0.016,0.027,0.026,0.022,0.014,0.015,0.036,0.054,0.037,0.032,0.037,0.033,0.033,0.047,0.069,0.125
0.032,0.000,0.045,0.017,0.010,0.011,0.010,0.002,0.044,0.000,0.031,0.038,0.029,0.000,0.031,0.040,0.010,0.007,0.007,0.014,0.031,0.018,0.027,0.020,0.008,0.033,0.042,0.039,0.025,0.030,0.034,0.047,0.036,0.033,0.062,0.140
0.027,0.000,0.045,0.014,0.015,0.008,0.009,0.003,0.054,0.000,0.031,0.039,0.027,0.000,0.036,0.031,0.004,0.010,0.004,0.008,0.022,0.018,0.018,0.022,0.017,0.028,0.035,0.032,0.031,0.034,0.023,0.040,0.027,0.040,0.037,0.076,0.133
0.039,0.000,0.032,0.016,0.014,0.009,0.006,0.004,0.050,0.000,0.030,0.042,0.025,0.000,0.018,0.040,0.007,0.007,0.005,0.016,0.030,0.022,0.024,0.018,0.012,0.031,0.034,0.034,0.034,0.032,0.025,0.012,0.032,0.023,0.035,0.044,0.065,0.129
0.027,0.000,0.042,0.011,0.013,0.007,0.007,0.009,0.038,0.000,0.026,0.029,0.027,0.000,0.034,0.028,0.007,0.004,0.004,0.008,0.027,0.023,0.016,0.036,0.006,0.029,0.021,0.035,0.029,0.028,0.036,0.024,0.024,0.027,0.029,0.027,0.050,0.067,0.144
0.025,0.000,0.036,0.022,0.016,0.008,0.009,0.006,0.025,0.000,0.021,0.037,0.028,0.000,0.030,0.030,0.007,0.008,0.007,0.009,0.014,0.013,0.026,0.018,0.020,0.018,0.027,0.033,0.036,0.027,0.039,0.020,0.025,0.034,0.027,0.025,0.025,0.033,0.080,0.133
0.023,0.000,0.047,0.015,0.016,0.005,0.006,0.005,0.049,0.000,0.030,0.028,0.036,0.000,0.019,0.030,0.003,0.008,0.004,0.017,0.020,0.022,0.021,0.018,0.009,0.031,0.028,0.025,0.020,0.029,0.026,0.017,0.018,0.015,0.025,0.037,0.030,0.026,0.039,0.080,0.126
0.033,0.000,0.028,0.009,0.013,0.008,0.009,0.014,0.033,0.000,0.027,0.041,0.039,0.000,0.022,0.024,0.004,0.010,0.001,0.013,0.024,0.022,0.017,0.024,0.011,0.020,0.037,0.016,0.015,0.028,0.026,0.024,0.030,0.018,0.013,0.034,0.027,0.024,0.030,0.038,0.058,0.134
0.024,0.000,0.046,0.012,0.011,0.010,0.005,0.005,0.029,0.000,0.017,0.027,0.029,0.000,0.028,0.023,0.003,0.003,0.005,0.015,0.011,0.014,0.023,0.020,0.014,0.013,0.032,0.035,0.021,0.020,0.036,0.019,0.025,0.018,0.041,0.027,0.006,0.022,0.026,0.027,0.037,0.072,0.149
0.035,0.000,0.043,0.017,0.011,0.003,0.010,0.001,0.023,0.000,0.035,0.024,0.030,0.000,0.019,0.036,0.000,0.008,0.005,0.016,0.021,0.018,0.017,0.019,0.009,0.024,0.043,0.017,0.021,0.018,0.033,0.013,0.011,0.017,0.016,0.016,0.030,0.033,0.022,0.020,0.016,0.041,0.059,0.148
0.040,0.000,0.036,0.011,0.005,0.005,0.005,0.007,0.050,0.000,0.021,0.023,0.028,0.000,0.023,0.027,0.004,0.007,0.005,0.012,0.013,0.029,0.021,0.017,0.021,0.008,0.031,0.022,0.028,0.012,0.023,0.030,0.015,0.012,0.030,0.025,0.011,0.029,0.015,0.016,0.023,0.028,0.029,0.048,0.157
